"gen","env","yield"
"NILASQ4G61I01S2/LH123HT","DEH1_2017",171.22
"NILASQ4G61I01S2/LH123HT","DEH1_2017",195.44
"NILASQ4G61I01S2/LH123HT","DEH1_2018",139.23
"NILASQ4G61I01S2/LH123HT","DEH1_2018",158.63
"NILASQ4G61I01S2/LH123HT","GAH1_2017",108.1
"NILASQ4G61I01S2/LH123HT","GAH1_2017",134.02
"NILASQ4G61I01S2/LH123HT","IAH2_2017",123.76
"NILASQ4G61I01S2/LH123HT","IAH2_2017",105.75
"NILASQ4G61I01S2/LH123HT","IAH4_2017",207.59
"NILASQ4G61I01S2/LH123HT","IAH4_2017",230.91
"NILASQ4G61I01S2/LH123HT","IAH4_2018",151.04
"NILASQ4G61I01S2/LH123HT","IAH4_2018",197.25
"NILASQ4G61I01S2/LH123HT","MOH1_2017",147.62
"NILASQ4G61I01S2/LH123HT","MOH1_2017",84.13
"NILASQ4G61I01S2/LH123HT","MOH1_2018",153.91
"NILASQ4G61I01S2/LH123HT","MOH1_2018",131.19
"NILASQ4G61I01S2/LH123HT","NCH1_2017",207.33
"NILASQ4G61I01S2/LH123HT","NCH1_2017",148.61
"NILASQ4G61I01S2/LH123HT","NCH1_2018",231.61
"NILASQ4G61I01S2/LH123HT","NCH1_2018",185.62
"NILASQ4G61I01S2/LH123HT","NYH3_2017",157.93
"NILASQ4G61I01S2/LH123HT","NYH3_2017",172.36
"NILASQ4G61I01S2/LH123HT","TXH1-Dry_2017",165.91
"NILASQ4G61I01S2/LH123HT","TXH1-Dry_2017",178.82
"NILASQ4G61I01S2/LH123HT","TXH1-Early_2017",174.99
"NILASQ4G61I01S2/LH123HT","TXH1-Early_2017",167.96
"NILASQ4G61I01S2/LH123HT","TXH1-Late_2017",99.67
"NILASQ4G61I01S2/LH123HT","TXH1-Late_2017",102.98
"NILASQ4G61I01S2/LH123HT","TXH2_2017",120.83
"NILASQ4G61I01S2/LH123HT","TXH2_2017",108.82
"NILASQ4G61I01S2/LH123HT","WIH2_2017",170.6014362
"NILASQ4G61I01S2/LH123HT","WIH2_2017",225.9262012
"NILASQ4G61I02S3/LH123HT","DEH1_2017",159.92
"NILASQ4G61I02S3/LH123HT","DEH1_2017",197.87
"NILASQ4G61I02S3/LH123HT","DEH1_2018",181.25
"NILASQ4G61I02S3/LH123HT","DEH1_2018",128.55
"NILASQ4G61I02S3/LH123HT","GAH1_2017",95.12
"NILASQ4G61I02S3/LH123HT","GAH1_2017",131.33
"NILASQ4G61I02S3/LH123HT","IAH2_2017",125.11
"NILASQ4G61I02S3/LH123HT","IAH2_2017",186.42
"NILASQ4G61I02S3/LH123HT","IAH4_2017",223.4
"NILASQ4G61I02S3/LH123HT","IAH4_2017",240.16
"NILASQ4G61I02S3/LH123HT","IAH4_2018",143.89
"NILASQ4G61I02S3/LH123HT","IAH4_2018",148.9
"NILASQ4G61I02S3/LH123HT","MOH1_2017",160
"NILASQ4G61I02S3/LH123HT","MOH1_2017",99.4
"NILASQ4G61I02S3/LH123HT","MOH1_2018",116.35
"NILASQ4G61I02S3/LH123HT","MOH1_2018",162.64
"NILASQ4G61I02S3/LH123HT","NCH1_2017",182.71
"NILASQ4G61I02S3/LH123HT","NCH1_2017",149.71
"NILASQ4G61I02S3/LH123HT","NCH1_2018",233.25
"NILASQ4G61I02S3/LH123HT","NCH1_2018",219.16
"NILASQ4G61I02S3/LH123HT","NYH3_2017",150.08
"NILASQ4G61I02S3/LH123HT","NYH3_2017",149.09
"NILASQ4G61I02S3/LH123HT","TXH1-Dry_2017",175.48
"NILASQ4G61I02S3/LH123HT","TXH1-Dry_2017",183.79
"NILASQ4G61I02S3/LH123HT","TXH1-Early_2017",181.22
"NILASQ4G61I02S3/LH123HT","TXH1-Early_2017",182.96
"NILASQ4G61I02S3/LH123HT","TXH1-Late_2017",90.88
