"gen","env","yield"
"MO44_PHW65_0060/LH195","IAH2_2019",216.918058238843
"MO44_PHW65_0060/LH195","IAH2_2019",247.270770863089
"MO44_PHW65_0060/LH195","WIH2_2019",264.746302113271
"MO44_PHW65_0060/LH195","WIH2_2019",192.370975486052
"MO44_PHW65_0099/LH195","IAH2_2019",227.304807998368
"MO44_PHW65_0099/LH195","IAH2_2019",246.91956860116
"MO44_PHW65_0099/LH195","WIH2_2019",111.990256128487
"MO44_PHW65_0099/LH195","WIH2_2019",144.165649450549
"MO44_PHW65_0274/LH195","IAH2_2019",163.99621978022
"MO44_PHW65_0274/LH195","IAH2_2019",138.454444865479
"MO44_PHW65_0274/LH195","WIH2_2019",108.080258241758
"MO44_PHW65_0274/LH195","WIH2_2019",147.158420287405
"PHN11_PHW65_0016/LH195","IAH2_2019",272.45575678433
"PHN11_PHW65_0016/LH195","IAH2_2019",212.165019383799
"PHN11_PHW65_0016/LH195","WIH2_2019",178.859274725275
"PHN11_PHW65_0016/LH195","WIH2_2019",151.516629585799
"PHN11_PHW65_0049/LH195","IAH2_2019",216.731156673565
"PHN11_PHW65_0049/LH195","IAH2_2019",260.939725420468
"PHN11_PHW65_0049/LH195","WIH2_2019",121.400578529163
"PHN11_PHW65_0049/LH195","WIH2_2019",153.159611158073
"PHN11_PHW65_0089/LH195","IAH2_2019",185.214118401492
"PHN11_PHW65_0089/LH195","IAH2_2019",207.828953857813
"PHN11_PHW65_0089/LH195","WIH2_2019",196.623414623838
"PHN11_PHW65_0089/LH195","WIH2_2019",122.059133558749
"PHN11_PHW65_0277/LH195","IAH2_2019",221.614594922319
"PHN11_PHW65_0277/LH195","IAH2_2019",230.551333896872
"PHN11_PHW65_0277/LH195","WIH2_2019",175.848369230769
"PHN11_PHW65_0277/LH195","WIH2_2019",138.014318343195
"PHN11_PHW65_0514/LH195","IAH2_2019",260.461044101787
"PHN11_PHW65_0514/LH195","IAH2_2019",218.638771562655
"PHN11_PHW65_0514/LH195","WIH2_2019",153.267774725275
"PHN11_PHW65_0514/LH195","WIH2_2019",118.48697421809
"PHW65_MOG_0014/LH195","IAH2_2019",196.499951030402
"PHW65_MOG_0014/LH195","IAH2_2019",172.188653744134
"PHW65_MOG_0014/LH195","WIH2_2019",109.660366863905
"PHW65_MOG_0014/LH195","WIH2_2019",119.395732290786
"PHW65_MOG_0121/LH195","IAH2_2019",233.469512344419
"PHW65_MOG_0121/LH195","IAH2_2019",170.704106800361
"PHW65_MOG_0121/LH195","WIH2_2019",122.907688250211
"PHW65_MOG_0121/LH195","WIH2_2019",167.370831022823
"PHW65_MOG_0128/LH195","IAH2_2019",223.697810942373
"PHW65_MOG_0128/LH195","IAH2_2019",229.151349753695
"PHW65_MOG_0128/LH195","WIH2_2019",83.3572886728656
"PHW65_MOG_0128/LH195","WIH2_2019",107.289053254438
"PHW65_MOG_0152/LH195","IAH2_2019",257.01999836768
"PHW65_MOG_0152/LH195","IAH2_2019",275.52236453202
"PHW65_MOG_0152/LH195","WIH2_2019",119.247249027895
"PHW65_MOG_0152/LH195","WIH2_2019",120.951354522401
"PHW65_MOG_0155/LH195","IAH2_2019",230.676527472527
"PHW65_MOG_0155/LH195","IAH2_2019",271.344505086425
"PHW65_MOG_0155/LH195","WIH2_2019",132.945451394759
"PHW65_MOG_0155/LH195","WIH2_2019",138.248319864751
"PHW65_MOG_0329/LH195","IAH2_2019",217.961888244382
"PHW65_MOG_0329/LH195","IAH2_2019",248.52575392777
"PHW65_MOG_0329/LH195","WIH2_2019",86.2539550295858
"PHW65_MOG_0329/LH195","WIH2_2019",95.7896551141167
"PHW65_MOG_0388/LH195","IAH2_2019",114.952080916431
"PHW65_MOG_0388/LH195","IAH2_2019",123.404043956044
"PHW65_MOG_0388/LH195","WIH2_2019",70.5282611158073
"PHW65_MOG_0388/LH195","WIH2_2019",103.593265257819
