"gen","env","yield"
"MO44_PHW65_0144/PHT69","IAH4_2019",166.300492610837
"MO44_PHW65_0144/PHT69","IAH4_2019",214.786847115749
"MO44_PHW65_0144/PHT69","WIH1_2019",148.679154015216
"MO44_PHW65_0144/PHT69","WIH1_2019",209.748027895182
"MO44_PHW65_0174/PHT69","IAH4_2019",185.85989378261
"MO44_PHW65_0174/PHT69","IAH4_2019",200.83919083569
"MO44_PHW65_0174/PHT69","WIH1_2019",195.16693465765
"MO44_PHW65_0174/PHT69","WIH1_2019",194.789696956889
"MO44_PHW65_0176/PHT69","IAH4_2019",195.881982335966
"MO44_PHW65_0176/PHT69","IAH4_2019",180.077880549159
"MO44_PHW65_0176/PHT69","WIH1_2019",268.267647590871
"MO44_PHW65_0176/PHT69","WIH1_2019",221.052731614539
"MO44_PHW65_0343/PHT69","IAH4_2019",207.110931879791
"MO44_PHW65_0343/PHT69","IAH4_2019",212.932687090098
"MO44_PHW65_0343/PHT69","WIH1_2019",206.833042772612
"MO44_PHW65_0343/PHT69","WIH1_2019",211.275205409975
"PHN11_PHW65_0137/PHT69","IAH4_2019",188.393730492319
"PHN11_PHW65_0137/PHT69","IAH4_2019",192.110430640977
"PHN11_PHW65_0137/PHT69","WIH1_2019",170.823504142012
"PHN11_PHW65_0137/PHT69","WIH1_2019",168.795
"PHN11_PHW65_0261/PHT69","IAH4_2019",206.3105056111
"PHN11_PHW65_0261/PHT69","IAH4_2019",204.339659078322
"PHN11_PHW65_0261/PHT69","WIH1_2019",210.607997295013
"PHN11_PHW65_0261/PHT69","WIH1_2019",226.762110989011
"PHN11_PHW65_0286/PHT69","IAH4_2019",177.993267846212
"PHN11_PHW65_0286/PHT69","IAH4_2019",190.583221383391
"PHN11_PHW65_0286/PHT69","WIH1_2019",234.833874725275
"PHN11_PHW65_0286/PHT69","WIH1_2019",117.066579459003
"PHW65_MOG_0048/PHT69","IAH4_2019",189.304875623051
"PHW65_MOG_0048/PHT69","IAH4_2019",182.642698224852
"PHW65_MOG_0048/PHT69","WIH1_2019",201.216177768385
"PHW65_MOG_0048/PHT69","WIH1_2019",128.791049873204
"PHW65_MOG_0079/PHT69","IAH4_2019",177.048602326056
"PHW65_MOG_0079/PHT69","IAH4_2019",210.555659777888
"PHW65_MOG_0079/PHT69","WIH1_2019",136.339946322908
"PHW65_MOG_0079/PHT69","WIH1_2019",207.978379881657
"PHW65_MOG_0124/PHT69","IAH4_2019",168.376471274084
"PHW65_MOG_0124/PHT69","IAH4_2019",196.186840120092
"PHW65_MOG_0124/PHT69","WIH1_2019",69.5556174978867
"PHW65_MOG_0124/PHT69","WIH1_2019",189.297565257819
"PHW65_MOG_0183/PHT69","IAH4_2019",215.059962106859
"PHW65_MOG_0183/PHT69","IAH4_2019",197.586443349754
"PHW65_MOG_0183/PHT69","WIH1_2019",209.397577937447
"PHW65_MOG_0183/PHT69","WIH1_2019",138.318649196957
