"gen","env","yield"
"2369/LH123HT","IAH1_2019",237.313310636313
"2369/LH123HT","IAH1_2019",261.670190573352
"2369/LH123HT","IAH2_2019",244.629008657125
"2369/LH123HT","IAH2_2019",278.38353292331
"2369/LH123HT","IAH3_2019",269.112732795056
"2369/LH123HT","IAH3_2019",268.223299734748
"2369/LH123HT","IAH4_2019",228.597374529979
"2369/LH123HT","IAH4_2019",226.537902119101
"B14A/H95","IAH1_2019",198.001893024747
"B14A/H95","IAH1_2019",211.666022677588
"B14A/H95","IAH2_2019",270.955211472877
"B14A/H95","IAH2_2019",280.921813624042
"B14A/H95","IAH3_2019",216.094396245664
"B14A/H95","IAH3_2019",217.597354009386
"B14A/H95","IAH4_2019",119.587798408488
"B14A/H95","IAH4_2019",184.221203835952
"B14A/MO17","IAH1_2019",182.65920447722
"B14A/MO17","IAH1_2019",216.632373101699
"B14A/MO17","IAH2_2019",270.300675080887
"B14A/MO17","IAH2_2019",262.998943889002
"B14A/MO17","IAH3_2019",221.941545690384
"B14A/MO17","IAH3_2019",250.186917771883
"B14A/MO17","IAH4_2019",153.893631503775
"B14A/MO17","IAH4_2019",161.287543766578
"B14A/OH43","IAH1_2019",211.958691229195
"B14A/OH43","IAH1_2019",232.004645932317
"B14A/OH43","IAH2_2019",202.786420730463
"B14A/OH43","IAH2_2019",179.044970064418
"B14A/OH43","IAH3_2019",221.644433147754
"B14A/OH43","IAH3_2019",194.123812516396
"B14A/OH43","IAH4_2019",210.37675739645
"B14A/OH43","IAH4_2019",198.227393826333
"B37/H95","IAH1_2019",195.295629463375
"B37/H95","IAH1_2019",150.41639898563
"B37/H95","IAH2_2019",254.061443087417
"B37/H95","IAH2_2019",287.680870026525
"B37/H95","IAH3_2019",265.168627277232
"B37/H95","IAH3_2019",259.783018042965
"B37/H95","IAH4_2019",172.462276619932
"B37/H95","IAH4_2019",183.600949660419
"B37/MO17","IAH1_2019",195.340577258285
"B37/MO17","IAH1_2019",160.669321129799
"B37/MO17","IAH2_2019",255.65188398869
"B37/MO17","IAH2_2019",237.605979187921
"B37/MO17","IAH3_2019",251.942294225668
"B37/MO17","IAH3_2019",229.2894943889
"B37/MO17","IAH4_2019",196.571689742618
"B37/MO17","IAH4_2019",184.99191885038
"B37/OH43","IAH1_2019",179.082045646661
"B37/OH43","IAH1_2019",182.025618328621
"B37/OH43","IAH2_2019",223.102189174221
"B37/OH43","IAH2_2019",244.95100754948
"B37/OH43","IAH3_2019",222.045915993821
"B37/OH43","IAH3_2019",194.956108549276
"B37/OH43","IAH4_2019",210.325207100592
"B37/OH43","IAH4_2019",192.455919200163
"B73/PHM49","IAH1_2019",249.245172588685
"B73/PHM49","IAH1_2019",259.633446002274
"B73/PHM49","IAH2_2019",276.989135511703
"B73/PHM49","IAH2_2019",267.896475937855
"B73/PHM49","IAH3_2019",247.041460926342
"B73/PHM49","IAH3_2019",266.379297402862
