"gen","env","yield"
"2369/3IIH6","IAH1_2016",142.2618785
"2369/3IIH6","IAH1_2016",160.7052856
"2369/3IIH6","IAH2_2016",129.6957575
"2369/3IIH6","IAH2_2016",124.586755
"2369/3IIH6","IAH3_2016",206.2534701
"2369/3IIH6","IAH3_2016",177.456094
"2369/3IIH6","IAH4_2016",152.5359446
"2369/3IIH6","IAH4_2016",179.1245746
"2369/LH123HT","IAH1_2016",141.0434505
"2369/LH123HT","IAH1_2016",139.6526971
"2369/LH123HT","IAH2_2016",169.9097751
"2369/LH123HT","IAH2_2016",134.4722606
"2369/LH123HT","IAH3_2016",177.4038993
"2369/LH123HT","IAH3_2016",104.1345433
"2369/LH123HT","IAH4_2016",160.4859207
"2369/LH123HT","IAH4_2016",191.1526394
"2FACC/3IIH6","IAH1_2016",144.6469082
"2FACC/3IIH6","IAH1_2016",161.0247134
"2FACC/3IIH6","IAH2_2016",178.8721622
"2FACC/3IIH6","IAH2_2016",192.7406647
"2FACC/3IIH6","IAH3_2016",178.0830745
"2FACC/3IIH6","IAH3_2016",154.2954666
"2FACC/3IIH6","IAH4_2016",144.7565446
"2FACC/3IIH6","IAH4_2016",167.3431227
"4N506/3IIH6","IAH1_2016",155.7767091
"4N506/3IIH6","IAH1_2016",138.2666386
"4N506/3IIH6","IAH2_2016",172.154054
"4N506/3IIH6","IAH2_2016",169.0534878
"4N506/3IIH6","IAH3_2016",152.3220108
"4N506/3IIH6","IAH3_2016",174.1313761
"4N506/3IIH6","IAH4_2016",186.8532527
"4N506/3IIH6","IAH4_2016",180.5416554
"6F629/3IIH6","IAH1_2016",166.0280378
"6F629/3IIH6","IAH1_2016",146.4764834
"6F629/3IIH6","IAH2_2016",104.4662142
"6F629/3IIH6","IAH2_2016",120.4686228
"6F629/3IIH6","IAH3_2016",211.0093531
"6F629/3IIH6","IAH3_2016",100.6252569
"6F629/3IIH6","IAH4_2016",172.2304589
"6F629/3IIH6","IAH4_2016",156.5827348
"A632/3IIH6","IAH1_2016",159.6654425
"A632/3IIH6","IAH1_2016",125.1748886
"A632/3IIH6","IAH2_2016",102.2408064
"A632/3IIH6","IAH2_2016",93.60438279
"A632/3IIH6","IAH3_2016",132.5435431
"A632/3IIH6","IAH3_2016",163.6575527
"A632/3IIH6","IAH4_2016",130.6811046
"A632/3IIH6","IAH4_2016",167.4372019
"A634/3IIH6","IAH1_2016",133.1459452
"A634/3IIH6","IAH1_2016",161.8349735
"A634/3IIH6","IAH2_2016",137.5150168
"A634/3IIH6","IAH2_2016",170.2473374
"A634/3IIH6","IAH3_2016",152.4846704
"A634/3IIH6","IAH3_2016",190.0361152
"A634/3IIH6","IAH4_2016",157.7273355
"A634/3IIH6","IAH4_2016",118.667124
"A635/3IIH6","IAH1_2016",129.7746479
"A635/3IIH6","IAH1_2016",126.3933167
"A635/3IIH6","IAH2_2016",145.7455739
"A635/3IIH6","IAH2_2016",83.77631889
"A635/3IIH6","IAH3_2016",184.5460087
"A635/3IIH6","IAH3_2016",133.7232164
"A635/3IIH6","IAH4_2016",116.8462019
"A635/3IIH6","IAH4_2016",144.1221998
