"gen","env","yield"
"B73/MO17","COH1_2021",151.31
"B73/MO17","COH1_2021",190.04
"B73/MO17","COH1_2022",76.78
"B73/MO17","COH1_2022",33.74
"B73/MO17","DEH1_2021",223.69
"B73/MO17","DEH1_2021",199.21
"B73/MO17","DEH1_2022",173.56
"B73/MO17","DEH1_2022",172.24
"B73/MO17","GAH1_2021",195.57
"B73/MO17","GAH1_2021",215.69
"B73/MO17","GAH1_2022",67.56
"B73/MO17","GAH1_2022",134.82
"B73/MO17","GAH2_2021",133.46
"B73/MO17","GAH2_2021",207.23
"B73/MO17","GAH2_2022",162.58
"B73/MO17","GAH2_2022",125.68
"B73/MO17","GEH1_2021",177.35
"B73/MO17","GEH1_2021",234.54
"B73/MO17","GEH1_2022",35.7
"B73/MO17","GEH1_2022",27.38
"B73/MO17","IAH1_2021",194.47
"B73/MO17","IAH1_2021",145.91
"B73/MO17","IAH1_2022",156.4
"B73/MO17","IAH1_2022",167.55
"B73/MO17","IAH2_2021",233.76
"B73/MO17","IAH2_2021",243.28
"B73/MO17","IAH2_2022",256.4
"B73/MO17","IAH2_2022",204.1
"B73/MO17","IAH3_2021",249.04
"B73/MO17","IAH3_2021",149.37
"B73/MO17","IAH3_2022",146.69
"B73/MO17","IAH3_2022",142.6
"B73/MO17","IAH4_2021",191
"B73/MO17","IAH4_2021",208.82
"B73/MO17","IAH4_2022",256.01
"B73/MO17","IAH4_2022",213.58
"B73/MO17","ILH1_2021",236.41
"B73/MO17","ILH1_2021",247.14
"B73/MO17","ILH1_2022",92.17
"B73/MO17","ILH1_2022",156.12
"B73/MO17","INH1_2021",254.94
"B73/MO17","INH1_2021",234.89
"B73/MO17","INH1_2022",158.99
"B73/MO17","INH1_2022",211.25
"B73/MO17","MIH1_2021",213.77
"B73/MO17","MIH1_2021",216.61
"B73/MO17","MIH1_2022",195.03
"B73/MO17","MIH1_2022",160.48
"B73/MO17","MNH1_2021",188.56
"B73/MO17","MNH1_2021",152.41
"B73/MO17","MNH1_2022",177.66
"B73/MO17","MNH1_2022",201.29
"B73/MO17","MOH2_2022",77.29
"B73/MO17","MOH2_2022",85.28
"B73/MO17","NCH1_2021",94.6
"B73/MO17","NCH1_2021",156.77
"B73/MO17","NCH1_2022",150
"B73/MO17","NCH1_2022",159.08
"B73/MO17","NEH1_2021",75.48
"B73/MO17","NEH1_2021",147.51
"B73/MO17","NEH1_2022",98.16
"B73/MO17","NEH1_2022",78.21
"B73/MO17","NEH2_2021",233.99
"B73/MO17","NEH2_2021",207.94
"B73/MO17","NEH2_2022",52.68
"B73/MO17","NEH2_2022",77.02
"B73/MO17","NEH3_2021",185.3
"B73/MO17","NEH3_2021",238.46
"B73/MO17","NEH3_2022",250.61
"B73/MO17","NEH3_2022",216.11
"B73/MO17","NYH2_2021",177.64
"B73/MO17","NYH2_2021",144.13
"B73/MO17","NYH2_2022",142.57
"B73/MO17","NYH2_2022",156.94
"B73/MO17","NYH3_2021",179.88
"B73/MO17","NYH3_2021",229.71
"B73/MO17","NYH3_2022",76.09
"B73/MO17","NYH3_2022",111.19
"B73/MO17","NYS1_2021",168.22
"B73/MO17","NYS1_2021",217.1
"B73/MO17","OHH1_2022",191.2
"B73/MO17","OHH1_2022",193.96
