"gen","env","yield"
"W10004_0038/PHZ51","IAH1_2020",179.051431083202
"W10004_0038/PHZ51","IAH1_2020",205.380797295013
"W10004_0038/PHZ51","NEH1_2020",129.500921331475
"W10004_0038/PHZ51","NEH1_2020",134.00466567362
"W10004_0038/PHZ51","NEH2_2020",99.1742703982088
"W10004_0038/PHZ51","NEH2_2020",65.6972793767563
"W10004_0038/PHZ51","NEH3_2020",113.748175952114
"W10004_0038/PHZ51","NEH3_2020",148.806158817482
"W10004_0038/PHZ51","TXH1_2020",143.224916115559
"W10004_0038/PHZ51","TXH1_2020",130.506721694595
"W10004_0038/PHZ51","TXH2_2020",102.942908458058
"W10004_0038/PHZ51","TXH2_2020",74.4208661926309
"W10004_0038/PHZ51","TXH3_2020",123.405148605241
"W10004_0038/PHZ51","TXH3_2020",138.217606285118
"W10004_0127/PHZ51","IAH1_2020",164.684784446323
"W10004_0127/PHZ51","IAH1_2020",141.023619466248
"W10004_0127/PHZ51","NEH1_2020",119.726000009138
"W10004_0127/PHZ51","NEH1_2020",119.372124146124
"W10004_0127/PHZ51","NEH2_2020",167.651215370908
"W10004_0127/PHZ51","NEH2_2020",160.665971149848
"W10004_0127/PHZ51","NEH3_2020",152.635519800781
"W10004_0127/PHZ51","NEH3_2020",146.93780890544
"W10004_0127/PHZ51","TXH1_2020",117.109059718562
"W10004_0127/PHZ51","TXH1_2020",161.180014121625
"W10004_0127/PHZ51","TXH2_2020",122.66479538561
"W10004_0127/PHZ51","TXH2_2020",83.9613530903486
"W10004_0127/PHZ51","TXH3_2020",150.354289543036
"W10004_0127/PHZ51","TXH3_2020",107.333304201681
"W10004_0192/PHZ51","IAH1_2020",193.935158748943
"W10004_0192/PHZ51","IAH1_2020",192.540986257698
"W10004_0192/PHZ51","NEH1_2020",154.432943272943
"W10004_0192/PHZ51","NEH1_2020",151.315046035046
"W10004_0192/PHZ51","NEH2_2020",113.921277466816
"W10004_0192/PHZ51","NEH2_2020",156.582530899454
"W10004_0192/PHZ51","NEH3_2020",178.187379315072
"W10004_0192/PHZ51","NEH3_2020",160.961758387974
"W10004_0192/PHZ51","TXH1_2020",163.759911491224
"W10004_0192/PHZ51","TXH1_2020",117.792967530207
"W10004_0192/PHZ51","TXH2_2020",126.466088210432
"W10004_0192/PHZ51","TXH2_2020",109.875231962608
"W10004_0192/PHZ51","TXH3_2020",165.503416140421
"W10004_0192/PHZ51","TXH3_2020",148.820938988613
"W10004_0197/PHZ51","IAH1_2020",157.23976447289
"W10004_0197/PHZ51","IAH1_2020",173.153761622992
"W10004_0197/PHZ51","NEH1_2020",92.0386645130337
"W10004_0197/PHZ51","NEH1_2020",147.487665458865
"W10004_0197/PHZ51","NEH2_2020",125.524632053186
"W10004_0197/PHZ51","NEH2_2020",94.5737946128715
"W10004_0197/PHZ51","NEH3_2020",124.651998994768
"W10004_0197/PHZ51","NEH3_2020",138.248270105778
"W10004_0197/PHZ51","TXH1_2020",115.955080354035
"W10004_0197/PHZ51","TXH1_2020",132.494007259709
"W10004_0197/PHZ51","TXH2_2020",127.590231216747
"W10004_0197/PHZ51","TXH2_2020",100.061723434936
"W10004_0197/PHZ51","TXH3_2020",151.507770732435
"W10004_0197/PHZ51","TXH3_2020",141.946089731987
"W10004_0199/PHZ51","IAH1_2020",203.44324260355
"W10004_0199/PHZ51","IAH1_2020",169.4899032484
"W10004_0199/PHZ51","NEH1_2020",141.808892828585
"W10004_0199/PHZ51","NEH1_2020",152.215962093624
"W10004_0199/PHZ51","NEH2_2020",143.779557140573
"W10004_0199/PHZ51","NEH2_2020",138.474942130634
"W10004_0199/PHZ51","NEH3_2020",126.599515432592
"W10004_0199/PHZ51","NEH3_2020",157.212280459665
"W10004_0199/PHZ51","TXH1_2020",110.295540152156
"W10004_0199/PHZ51","TXH1_2020",170.407083884441
"W10004_0199/PHZ51","TXH2_2020",138.0106470091
"W10004_0199/PHZ51","TXH2_2020",102.6028497837
"W10004_0199/PHZ51","TXH3_2020",99.1948987121476
"W10004_0199/PHZ51","TXH3_2020",101.320958540102
"W10004_0221/PHZ51","IAH1_2020",222.148530467335
"W10004_0221/PHZ51","IAH1_2020",170.398766525782
"W10004_0221/PHZ51","NEH1_2020",122.741672413242
"W10004_0221/PHZ51","NEH1_2020",116.102591414407
"W10004_0221/PHZ51","NEH2_2020",118.996782262228
"W10004_0221/PHZ51","NEH2_2020",165.748681044527
"W10004_0221/PHZ51","NEH3_2020",147.426601247401
"W10004_0221/PHZ51","NEH3_2020",165.98820083617
"W10004_0221/PHZ51","TXH1_2020",153.716484312068
"W10004_0221/PHZ51","TXH1_2020",148.961294415991
"W10004_0221/PHZ51","TXH2_2020",166.697736860425
"W10004_0221/PHZ51","TXH2_2020",69.694267216946
"W10004_0221/PHZ51","TXH3_2020",122.049224205659
"W10004_0221/PHZ51","TXH3_2020",95.1852387250758
"W10004_0702/PHZ51","IAH1_2020",205.533449293564
"W10004_0702/PHZ51","IAH1_2020",210.435672020287
"W10004_0702/PHZ51","NEH1_2020",140.97276295264
"W10004_0702/PHZ51","NEH1_2020",118.8706233625
"W10004_0702/PHZ51","NEH2_2020",179.741262470586
"W10004_0702/PHZ51","NEH2_2020",167.348621105298
"W10004_0702/PHZ51","NEH3_2020",156.700250677389
"W10004_0702/PHZ51","NEH3_2020",160.455570309109
"W10004_0702/PHZ51","TXH1_2020",123.753199741435
"W10004_0702/PHZ51","TXH1_2020",160.721259808065
"W10004_0702/PHZ51","TXH2_2020",101.828945552185
"W10004_0702/PHZ51","TXH2_2020",137.016354432897
"W10004_0702/PHZ51","TXH3_2020",109.866026552633
"W10004_0702/PHZ51","TXH3_2020",91.6878327283576
"W10004_0705/PHZ51","IAH1_2020",127.654944475305
"W10004_0705/PHZ51","IAH1_2020",151.393960922594
"W10004_0705/PHZ51","NEH1_2020",86.9970953370953
"W10004_0705/PHZ51","NEH1_2020",75.180075721368
