"gen","env","yield"
"(LAMA2002-35-2-B-B-B-B_CG44)-1-3-B-1-1-B24-B5-B16/LH195","IAH1_2015",204.6428915
"(LAMA2002-35-2-B-B-B-B_CG44)-1-3-B-1-1-B24-B5-B16/LH195","IAH1_2015",246.6529109
"(LAMA2002-35-2-B-B-B-B_CG44)-1-3-B-1-1-B24-B5-B16/LH195","IAH3_2015",157.5627428
"(LAMA2002-35-2-B-B-B-B_CG44)-1-3-B-1-1-B24-B5-B16/LH195","IAH3_2015",160.0432588
"(LAMA2002-35-2-B-B-B-B_CG44)-1-3-B-1-1-B24-B5-B16/LH195","IAH4_2015",229.8752885
"(LAMA2002-35-2-B-B-B-B_CG44)-1-3-B-1-1-B24-B5-B16/LH195","IAH4_2015",177.6307469
"2369/PHZ51","IAH1_2015",233.7023193
"2369/PHZ51","IAH1_2015",279.7892306
"2369/PHZ51","IAH3_2015",194.9768954
"2369/PHZ51","IAH3_2015",203.0976451
"2369/PHZ51","IAH4_2015",204.9951168
"2369/PHZ51","IAH4_2015",191.0298261
"B14A/OH43","IAH1_2015",207.9822987
"B14A/OH43","IAH1_2015",164.1361419
"B14A/OH43","IAH3_2015",113.6580923
"B14A/OH43","IAH3_2015",71.50173318
"B14A/OH43","IAH4_2015",169.6583359
"B14A/OH43","IAH4_2015",128.2472468
"B37/H95","IAH1_2015",206.1687803
"B37/H95","IAH1_2015",187.0742351
"B37/H95","IAH3_2015",193.3279172
"B37/H95","IAH3_2015",184.7983421
"B37/H95","IAH4_2015",149.5208966
"B37/H95","IAH4_2015",190.449517
"B73/MO17","IAH1_2015",274.7911664
"B73/MO17","IAH1_2015",311.3829341
"B73/MO17","IAH3_2015",237.63466
"B73/MO17","IAH3_2015",198.470743
"B73/MO17","IAH4_2015",202.5455309
"B73/MO17","IAH4_2015",225.480994
"B73/PHG35","IAH1_2015",255.0546623
"B73/PHG35","IAH1_2015",262.957007
"B73/PHG35","IAH3_2015",207.7086613
"B73/PHG35","IAH3_2015",185.5068957
"B73/PHG35","IAH4_2015",201.9767944
"B73/PHG35","IAH4_2015",121.1579239
"B73/PHM49","IAH1_2015",254.3237001
"B73/PHM49","IAH1_2015",239.5359191
"B73/PHM49","IAH3_2015",220.5485775
"B73/PHM49","IAH3_2015",227.0262404
"B73/PHM49","IAH4_2015",199.6944839
"B73/PHM49","IAH4_2015",206.5634031
"B73/PHN82","IAH1_2015",205.3905812
"B73/PHN82","IAH1_2015",277.7050206
"B73/PHN82","IAH3_2015",245.1716289
"B73/PHN82","IAH3_2015",177.2065616
"B73/PHN82","IAH4_2015",243.4554249
"B73/PHN82","IAH4_2015",233.102863
"B73/PHZ51","IAH1_2015",205.2556036
"B73/PHZ51","IAH1_2015",243.8333201
