"gen","env","yield"
"W10004_0008/PHP02","IAH4_2021",221.35
"W10004_0008/PHP02","IAH4_2021",181.21
"W10004_0011/PHZ51","IAH4_2021",129.94
"W10004_0011/PHZ51","IAH4_2021",142.37
"W10004_0018/PHZ51","IAH4_2021",152.99
"W10004_0018/PHZ51","IAH4_2021",127.6
"W10004_0031/PHP02","IAH4_2021",179.89
"W10004_0031/PHP02","IAH4_2021",167.17
"W10004_0034/PHK76","IAH4_2021",169.08
"W10004_0034/PHK76","IAH4_2021",196.31
"W10004_0035/PHZ51","IAH4_2021",164.81
"W10004_0035/PHZ51","IAH4_2021",139.77
"W10004_0055/PHZ51","IAH4_2021",118.04
"W10004_0055/PHZ51","IAH4_2021",137.94
"W10004_0059/PHP02","IAH4_2021",138.75
"W10004_0059/PHP02","IAH4_2021",152.38
"W10004_0059/PHZ51","IAH4_2021",142.63
"W10004_0059/PHZ51","IAH4_2021",127.04
"W10004_0062/PHP02","IAH4_2021",180.65
"W10004_0062/PHP02","IAH4_2021",202.63
"W10004_0062/PHZ51","IAH4_2021",148.26
"W10004_0062/PHZ51","IAH4_2021",124.03
"W10004_0064/PHK76","IAH4_2021",155.95
"W10004_0064/PHK76","IAH4_2021",157.63
"W10004_0071/PHP02","IAH4_2021",206.71
"W10004_0071/PHP02","IAH4_2021",166
"W10004_0078/PHP02","IAH4_2021",153.72
"W10004_0078/PHP02","IAH4_2021",197.36
"W10004_0079/PHZ51","IAH4_2021",147.66
"W10004_0079/PHZ51","IAH4_2021",133.28
"W10004_0101/PHK76","IAH4_2021",182.44
"W10004_0101/PHK76","IAH4_2021",188.24
"W10004_0101/PHZ51","IAH4_2021",140.24
"W10004_0101/PHZ51","IAH4_2021",109.06
"W10004_0103/PHP02","IAH4_2021",108.49
"W10004_0103/PHP02","IAH4_2021",172.34
"W10004_0103/PHZ51","IAH4_2021",130.18
"W10004_0103/PHZ51","IAH4_2021",110.71
"W10004_0106/PHZ51","IAH4_2021",148.61
