"gen","yield","env"
"PHW65_MOG_0651/PHT69",107.12,"MNH1_2018"
"PHW65_MOG_0651/PHT69",107.12,"MNH1_2018"
"PHW65_MOG_0651/PHT69",127.96,"MOH1_2018"
"PHW65_MOG_0651/PHT69",168.82,"MOH1_2018"
"PHW65_MOG_0651/PHT69",90.23,"NYH2_2018"
"PHW65_MOG_0651/PHT69",114.44,"NYH2_2018"
"PHW65_MOG_0651/PHT69",166.12,"WIH1_2018"
"PHW65_MOG_0651/PHT69",159.66,"WIH1_2018"
"PHW65_MOG_0651/PHT69",134.23,"WIH2_2018"
"PHW65_MOG_0651/PHT69",117.86,"WIH2_2018"
"PHW65_MOG_0660/PHT69",171.21,"IAH4_2018"
"PHW65_MOG_0660/PHT69",159.66,"IAH4_2018"
"PHW65_MOG_0660/PHT69",110.78,"MNH1_2018"
"PHW65_MOG_0660/PHT69",99.9,"MNH1_2018"
"PHW65_MOG_0660/PHT69",154.29,"MOH1_2018"
"PHW65_MOG_0660/PHT69",153.73,"MOH1_2018"
"PHW65_MOG_0660/PHT69",152.75,"NYH2_2018"
"PHW65_MOG_0660/PHT69",93.31,"NYH2_2018"
"PHW65_MOG_0660/PHT69",173.57,"WIH1_2018"
"PHW65_MOG_0660/PHT69",221.68,"WIH1_2018"
"PHW65_MOG_0660/PHT69",125.31,"WIH2_2018"
"PHW65_MOG_0660/PHT69",125.31,"WIH2_2018"
