"gen","yield","env"
"PHW65_MOG_0329/LH195",164.81,"IAH4_2018"
"PHW65_MOG_0338/LH195",188.98,"IAH2_2018"
"PHW65_MOG_0338/LH195",210.03,"IAH2_2018"
"PHW65_MOG_0338/LH195",220.78,"IAH3_2018"
"PHW65_MOG_0338/LH195",214.16,"IAH3_2018"
"PHW65_MOG_0338/LH195",212.8,"IAH4_2018"
"PHW65_MOG_0338/LH195",180.45,"IAH4_2018"
"PHW65_MOG_0401/LH195",168.04,"IAH2_2018"
"PHW65_MOG_0401/LH195",200.34,"IAH2_2018"
"PHW65_MOG_0401/LH195",219.54,"IAH3_2018"
"PHW65_MOG_0401/LH195",248.98,"IAH3_2018"
"PHW65_MOG_0401/LH195",197.49,"IAH4_2018"
"PHW65_MOG_0401/LH195",174.38,"IAH4_2018"
"PHW65_MOG_0429/LH195",143.55,"IAH2_2018"
"PHW65_MOG_0429/LH195",164.49,"IAH2_2018"
"PHW65_MOG_0429/LH195",223.24,"IAH3_2018"
"PHW65_MOG_0429/LH195",194.92,"IAH3_2018"
"PHW65_MOG_0429/LH195",157.48,"IAH4_2018"
"PHW65_MOG_0429/LH195",156.98,"IAH4_2018"
"PHW65_MOG_0463/LH195",220.58,"IAH2_2018"
"PHW65_MOG_0463/LH195",229.95,"IAH2_2018"
"PHW65_MOG_0463/LH195",219.98,"IAH3_2018"
"PHW65_MOG_0463/LH195",231.34,"IAH3_2018"
"PHW65_MOG_0463/LH195",189.9,"IAH4_2018"
"PHW65_MOG_0463/LH195",177.93,"IAH4_2018"
"PHW65_MOG_0476/LH195",167.09,"IAH2_2018"
"PHW65_MOG_0476/LH195",178.86,"IAH2_2018"
"PHW65_MOG_0476/LH195",213.86,"IAH3_2018"
"PHW65_MOG_0476/LH195",226.44,"IAH3_2018"
"PHW65_MOG_0476/LH195",199.21,"IAH4_2018"
"PHW65_MOG_0476/LH195",172.49,"IAH4_2018"
"PHW65_MOG_0512/LH195",194.36,"IAH2_2018"
"PHW65_MOG_0512/LH195",218.61,"IAH2_2018"
"PHW65_MOG_0512/LH195",221.69,"IAH3_2018"
"PHW65_MOG_0512/LH195",206.15,"IAH3_2018"
"PHW65_MOG_0512/LH195",188.57,"IAH4_2018"
"PHW65_MOG_0512/LH195",151.66,"IAH4_2018"
"PHW65_MOG_0513/LH195",157.73,"IAH2_2018"
"PHW65_MOG_0513/LH195",208.24,"IAH2_2018"
"PHW65_MOG_0513/LH195",229.85,"IAH3_2018"
"PHW65_MOG_0513/LH195",197.78,"IAH3_2018"
"PHW65_MOG_0513/LH195",189.16,"IAH4_2018"
"PHW65_MOG_0513/LH195",158.17,"IAH4_2018"
"PHW65_MOG_0517/LH195",164.75,"IAH2_2018"
"PHW65_MOG_0517/LH195",210.53,"IAH2_2018"
"PHW65_MOG_0517/LH195",204.08,"IAH3_2018"
"PHW65_MOG_0517/LH195",246.81,"IAH3_2018"
"PHW65_MOG_0517/LH195",187.28,"IAH4_2018"
"PHW65_MOG_0517/LH195",197.39,"IAH4_2018"
"PHW65_MOG_0539/LH195",187.75,"IAH2_2018"
"PHW65_MOG_0539/LH195",153.07,"IAH2_2018"
"PHW65_MOG_0539/LH195",238.03,"IAH3_2018"
"PHW65_MOG_0539/LH195",288.01,"IAH3_2018"
"PHW65_MOG_0539/LH195",155.41,"IAH4_2018"
"PHW65_MOG_0539/LH195",199.95,"IAH4_2018"
"PHW65_MOG_0545/LH195",193.32,"IAH2_2018"
"PHW65_MOG_0545/LH195",147.84,"IAH2_2018"
"PHW65_MOG_0545/LH195",220.32,"IAH3_2018"
"PHW65_MOG_0545/LH195",169.28,"IAH3_2018"
"PHW65_MOG_0545/LH195",153.01,"IAH4_2018"
"PHW65_MOG_0545/LH195",161.79,"IAH4_2018"
"PHW65_MOG_0567/LH195",203.59,"IAH2_2018"
"PHW65_MOG_0567/LH195",231.91,"IAH2_2018"
"PHW65_MOG_0567/LH195",251.86,"IAH3_2018"
"PHW65_MOG_0567/LH195",205.52,"IAH3_2018"
"PHW65_MOG_0567/LH195",173.36,"IAH4_2018"
"PHW65_MOG_0567/LH195",177.78,"IAH4_2018"
"PHW65_MOG_0591/LH195",173.08,"IAH2_2018"
"PHW65_MOG_0591/LH195",208.52,"IAH2_2018"
"PHW65_MOG_0591/LH195",242.81,"IAH3_2018"
"PHW65_MOG_0591/LH195",207.09,"IAH3_2018"
"PHW65_MOG_0591/LH195",178.32,"IAH4_2018"
"PHW65_MOG_0591/LH195",159.64,"IAH4_2018"
"PHW65_MOG_0621/LH195",139.92,"IAH2_2018"
"PHW65_MOG_0621/LH195",179.38,"IAH2_2018"
"PHW65_MOG_0621/LH195",210.44,"IAH3_2018"
"PHW65_MOG_0621/LH195",221.12,"IAH3_2018"
"PHW65_MOG_0621/LH195",202.72,"IAH4_2018"
"PHW65_MOG_0621/LH195",173.37,"IAH4_2018"
