"gen","env","yield"
"2369/3IIH6","IAH1_2017",171.88
"2369/3IIH6","IAH1_2017",202.4
"2369/3IIH6","IAH2_2017",156.68
"2369/3IIH6","IAH2_2017",140.14
"2369/3IIH6","IAH3_2017",244.09
"2369/3IIH6","IAH3_2017",285.09
"2369/3IIH6","IAH4_2017",191.22
"2369/3IIH6","IAH4_2017",194.01
"2369/LH123HT","IAH1_2017",229.01
"2369/LH123HT","IAH1_2017",230.79
"2369/LH123HT","IAH2_2017",155.95
"2369/LH123HT","IAH2_2017",148.54
"2369/LH123HT","IAH3_2017",241.77
"2369/LH123HT","IAH3_2017",271.72
"2369/LH123HT","IAH4_2017",220.78
"2369/LH123HT","IAH4_2017",237.4
"2369/PHN82","IAH1_2017",200.2
"2369/PHN82","IAH1_2017",210.1
"2369/PHN82","IAH2_2017",201.34
"2369/PHN82","IAH2_2017",179.27
"2369/PHN82","IAH3_2017",258.31
"2369/PHN82","IAH3_2017",260.06
"2369/PHN82","IAH4_2017",193.19
"2369/PHN82","IAH4_2017",222.13
"2369/PHZ51","IAH1_2017",173.41
"2369/PHZ51","IAH1_2017",157.39
"2369/PHZ51","IAH2_2017",166.73
"2369/PHZ51","IAH2_2017",153.72
"2369/PHZ51","IAH3_2017",236.87
"2369/PHZ51","IAH3_2017",237.96
"2369/PHZ51","IAH4_2017",161.41
"2369/PHZ51","IAH4_2017",156.8
"78010/3IIH6","IAH1_2017",197.05
"78010/3IIH6","IAH1_2017",169.72
"78010/3IIH6","IAH2_2017",119.81
"78010/3IIH6","IAH2_2017",148.06
"78010/3IIH6","IAH3_2017",208.17
"78010/3IIH6","IAH3_2017",198.69
"78010/3IIH6","IAH4_2017",169.31
"78010/3IIH6","IAH4_2017",188.32
"A632/3IIH6","IAH1_2017",174.35
"A632/3IIH6","IAH1_2017",167.83
"A632/3IIH6","IAH2_2017",98.94
"A632/3IIH6","IAH2_2017",130.13
"A632/3IIH6","IAH3_2017",219.97
"A632/3IIH6","IAH3_2017",209.93
"A632/3IIH6","IAH4_2017",146.93
"A632/3IIH6","IAH4_2017",197.33
"A635/3IIH6","IAH1_2017",165.73
"A635/3IIH6","IAH1_2017",168.89
"A635/3IIH6","IAH2_2017",123.3
"A635/3IIH6","IAH2_2017",135.41
"A635/3IIH6","IAH3_2017",194.65
"A635/3IIH6","IAH3_2017",189.03
"A635/3IIH6","IAH4_2017",177.87
"A635/3IIH6","IAH4_2017",185.01
"A679/3IIH6","IAH1_2017",197.33
"A679/3IIH6","IAH1_2017",172.43
"A679/3IIH6","IAH2_2017",151.49
"A679/3IIH6","IAH2_2017",179.57
"A679/3IIH6","IAH3_2017",228.92
"A679/3IIH6","IAH3_2017",213.61
"A679/3IIH6","IAH4_2017",203.67
"A679/3IIH6","IAH4_2017",194.9
"B105/3IIH6","IAH1_2017",181.27
"B105/3IIH6","IAH1_2017",183.86
"B105/3IIH6","IAH2_2017",224.8
"B105/3IIH6","IAH2_2017",159.92
"B105/3IIH6","IAH3_2017",202.59
"B105/3IIH6","IAH3_2017",211.44
"B105/3IIH6","IAH4_2017",192.79
"B105/3IIH6","IAH4_2017",184.26
"B110/3IIH6","IAH1_2017",224.66
"B110/3IIH6","IAH1_2017",222.07
"B110/3IIH6","IAH2_2017",155.61
"B110/3IIH6","IAH2_2017",246.57
"B110/3IIH6","IAH3_2017",227.31
"B110/3IIH6","IAH3_2017",264.3
"B110/3IIH6","IAH4_2017",245.23
"B110/3IIH6","IAH4_2017",214.91
"B14A/H95","IAH1_2017",183.65
"B14A/H95","IAH1_2017",204.28
"B14A/H95","IAH2_2017",112.22
"B14A/H95","IAH2_2017",198.24
"B14A/H95","IAH3_2017",251.81
"B14A/H95","IAH3_2017",240.2
"B14A/H95","IAH4_2017",174.76
"B14A/H95","IAH4_2017",158.61
"B73/MO17","IAH1_2017",178.45
"B73/MO17","IAH1_2017",237.68
"B73/MO17","IAH2_2017",159.34
"B73/MO17","IAH2_2017",177.76
"B73/MO17","IAH3_2017",209
"B73/MO17","IAH3_2017",216.99
"B73/MO17","IAH4_2017",142.57
"B73/MO17","IAH4_2017",175.77
"B73/PHN82","IAH1_2017",205.74
"B73/PHN82","IAH1_2017",216.36
"B73/PHN82","IAH2_2017",191.79
"B73/PHN82","IAH2_2017",199.96
"B73/PHN82","IAH3_2017",290.98
"B73/PHN82","IAH3_2017",267.39
"B73/PHN82","IAH4_2017",205.66
"B73/PHN82","IAH4_2017",213.12
"B73/PHZ51","IAH1_2017",223.31
"B73/PHZ51","IAH1_2017",175.58
"B73/PHZ51","IAH2_2017",161.82
"B73/PHZ51","IAH2_2017",152.38
"B73/PHZ51","IAH3_2017",243.44
"B73/PHZ51","IAH3_2017",225.84
"B73/PHZ51","IAH4_2017",146.57
"B73/PHZ51","IAH4_2017",155.96
"B73/TX6252","IAH1_2017",168.79
"B73/TX6252","IAH1_2017",189.88
"B73/TX6252","IAH2_2017",173.59
"B73/TX6252","IAH2_2017",185.43
"B73/TX6252","IAH3_2017",216.83
"B73/TX6252","IAH3_2017",173.99
"B73/TX6252","IAH4_2017",189.36
"B73/TX6252","IAH4_2017",166.4
"BGEM-0039-N/LH195","IAH1_2017",181.19
"BGEM-0039-N/LH195","IAH1_2017",168.1
"BGEM-0039-N/LH195","IAH2_2017",145.37
"BGEM-0039-N/LH195","IAH2_2017",148.17
"BGEM-0039-N/LH195","IAH3_2017",226.84
"BGEM-0039-N/LH195","IAH3_2017",165.74
"BGEM-0039-N/LH195","IAH4_2017",138.42
"BGEM-0039-N/LH195","IAH4_2017",185.34
"BGEM-0063-N/LH195","IAH1_2017",221.55
"BGEM-0063-N/LH195","IAH1_2017",207.82
"BGEM-0063-N/LH195","IAH2_2017",124.2
"BGEM-0063-N/LH195","IAH2_2017",176.37
"BGEM-0063-N/LH195","IAH3_2017",236.8
"BGEM-0063-N/LH195","IAH3_2017",242.88
"BGEM-0063-N/LH195","IAH4_2017",161.13
"BGEM-0063-N/LH195","IAH4_2017",199.31
"BGEM-0089-N/LH195","IAH1_2017",136.94
"BGEM-0089-N/LH195","IAH1_2017",155.35
"BGEM-0089-N/LH195","IAH2_2017",137.11
"BGEM-0089-N/LH195","IAH2_2017",223.84
"BGEM-0089-N/LH195","IAH3_2017",173.63
"BGEM-0089-N/LH195","IAH3_2017",168.01
"BGEM-0089-N/LH195","IAH4_2017",175.16
"BGEM-0089-N/LH195","IAH4_2017",177.45
"BGEM-0124-N/LH195","IAH1_2017",160.17
"BGEM-0124-N/LH195","IAH1_2017",120.27
"BGEM-0124-N/LH195","IAH2_2017",117.86
"BGEM-0124-N/LH195","IAH2_2017",113.17
"BGEM-0124-N/LH195","IAH3_2017",156.65
"BGEM-0124-N/LH195","IAH3_2017",213.05
"BGEM-0124-N/LH195","IAH4_2017",120.88
"BGEM-0124-N/LH195","IAH4_2017",116.69
"BGEM-0151-N/LH195","IAH1_2017",170.33
"BGEM-0151-N/LH195","IAH1_2017",147.93
"BGEM-0151-N/LH195","IAH2_2017",116.6
"BGEM-0151-N/LH195","IAH2_2017",151.66
"BGEM-0151-N/LH195","IAH3_2017",191.06
"BGEM-0151-N/LH195","IAH3_2017",191.94
"BGEM-0151-N/LH195","IAH4_2017",127.17
"BGEM-0151-N/LH195","IAH4_2017",136.51
"BGEM-0182-N/LH195","IAH1_2017",191.91
"BGEM-0182-N/LH195","IAH1_2017",188.67
