"gen","env","yield"
"B84/3IIH6","IAH1_2017",219.33
"B84/3IIH6","IAH1_2017",212.16
"B84/3IIH6","IAH3_2017",212.13
"B84/3IIH6","IAH3_2017",220.65
"LH195/LH210","IAH1_2017",202.98
"LH195/LH210","IAH1_2017",260.86
"LH195/LH210","IAH3_2017",241.08
"LH195/LH210","IAH3_2017",256.02
"LH195/NK787","IAH1_2017",255.64
"LH195/NK787","IAH1_2017",254.51
"LH195/NK787","IAH3_2017",285.53
"LH195/NK787","IAH3_2017",305.98
"LH195/PHJ65","IAH1_2017",173.41
"LH195/PHJ65","IAH1_2017",223.55
"LH195/PHJ65","IAH3_2017",229.49
"LH195/PHJ65","IAH3_2017",232.8
"LH195/PHM49","IAH1_2017",219.1
"LH195/PHM49","IAH1_2017",199.54
"LH195/PHM49","IAH3_2017",228.81
"LH195/PHM49","IAH3_2017",218.8
"LH195/PHM57","IAH1_2017",213.76
"LH195/PHM57","IAH1_2017",228.66
"LH195/PHM57","IAH3_2017",207.48
"LH195/PHM57","IAH3_2017",220.18
"LH195/PHN47","IAH1_2017",232.31
"LH195/PHN47","IAH1_2017",197.89
"LH195/PHN47","IAH3_2017",232.23
"LH195/PHN47","IAH3_2017",229.01
"LH195/PHP60","IAH1_2017",207.31
"LH195/PHP60","IAH1_2017",240.47
"LH195/PHP60","IAH3_2017",248.77
"LH195/PHP60","IAH3_2017",276.54
"LH195/PHR03","IAH1_2017",230.6
"LH195/PHR03","IAH1_2017",234.17
"LH195/PHR03","IAH3_2017",272.08
"LH195/PHR03","IAH3_2017",260.99
"LH195/PHR63","IAH1_2017",192.27
"LH195/PHR63","IAH1_2017",187.07
"LH195/PHR63","IAH3_2017",234.1
"LH195/PHR63","IAH3_2017",247.47
"LH195/PHW30","IAH1_2017",214.38
"LH195/PHW30","IAH1_2017",226.72
"LH195/PHW30","IAH3_2017",265.53
"LH195/PHW30","IAH3_2017",247.85
"LH195/PHW53","IAH1_2017",207.18
"LH195/PHW53","IAH1_2017",193.09
"LH195/PHW53","IAH3_2017",173.11
"LH195/PHW53","IAH3_2017",199.54
