"gen","env","yield"
"B73/PHN82","ARH1_2016",91.40256985
"B73/PHN82","ARH1_2016",120.8180989
"B73/PHN82","ARH2_2016",22.90140938
"B73/PHN82","ARH2_2016",22.80148307
"B73/PHN82","DEH1_2015",216.6325865
"B73/PHN82","DEH1_2015",220.990332
"B73/PHN82","DEH1_2016",205.9827929
"B73/PHN82","DEH1_2016",183.3950447
"B73/PHN82","GAH1_2015",138.8399383
"B73/PHN82","GAH1_2015",142.7123475
"B73/PHN82","GAH1_2016",135.0827174
"B73/PHN82","GAH1_2016",124.2419663
"B73/PHN82","IAH1_2015",277.7050206
"B73/PHN82","IAH1_2015",205.3905812
"B73/PHN82","IAH1_2016",196.7932543
"B73/PHN82","IAH1_2016",121.6537272
"B73/PHN82","IAH2_2016",220.2022437
"B73/PHN82","IAH2_2016",200.3844689
"B73/PHN82","IAH3_2015",177.2065616
"B73/PHN82","IAH3_2015",245.1716289
"B73/PHN82","IAH3_2016",208.2335537
"B73/PHN82","IAH3_2016",148.4552784
"B73/PHN82","IAH4_2015",243.4554249
"B73/PHN82","IAH4_2015",233.102863
"B73/PHN82","IAH4_2016",193.506923
"B73/PHN82","IAH4_2016",179.7930714
"B73/PHN82","ILH1_2015",213.4813476
"B73/PHN82","ILH1_2015",176.4261533
"B73/PHN82","ILH1_2016",209.1515172
"B73/PHN82","ILH1_2016",132.7597145
"B73/PHN82","INH1_2015",141.8074995
"B73/PHN82","INH1_2015",170.3653113
"B73/PHN82","INH1_2016",136.3584491
"B73/PHN82","INH1_2016",141.3214539
"B73/PHN82","KSH1_2015",114.3166473
"B73/PHN82","KSH1_2015",88.15542447
"B73/PHN82","MIH1_2016",122.9474556
"B73/PHN82","MIH1_2016",186.2018778
"B73/PHN82","MNH1_2015",190.2083735
"B73/PHN82","MNH1_2015",168.8887277
"B73/PHN82","MNH1_2016",130.3578106
"B73/PHN82","MNH1_2016",166.9596922
"B73/PHN82","MOH1_2015",51.7686987
"B73/PHN82","MOH1_2015",113.621563
"B73/PHN82","MOH1_2016",122.3062988
"B73/PHN82","MOH1_2016",102.5931895
"B73/PHN82","MOH2_2015",118.1777897
"B73/PHN82","MOH2_2015",113.3082181
"B73/PHN82","NCH1_2015",232.4596153
"B73/PHN82","NCH1_2015",204.0593913
"B73/PHN82","NCH1_2016",173.8924957
"B73/PHN82","NCH1_2016",153.346711
"B73/PHN82","NEH1_2015",141.4662856
"B73/PHN82","NEH1_2015",114.5146863
"B73/PHN82","NEH1_2016",131.4918294
"B73/PHN82","NEH1_2016",106.3401946
"B73/PHN82","NEH2_2015",156.4495625
"B73/PHN82","NEH2_2015",161.5177268
"B73/PHN82","NEH3_2015",134.107398
"B73/PHN82","NEH3_2015",151.4407958
"B73/PHN82","NEH4_2015",170.1313186
"B73/PHN82","NEH4_2015",115.007994
"B73/PHN82","NEH4_2016",170.5302197
"B73/PHN82","NEH4_2016",172.6327353
"B73/PHN82","NYH1_2015",64.36443692
"B73/PHN82","NYH1_2015",65.66750215
"B73/PHN82","NYH2_2015",164.0183127
"B73/PHN82","NYH2_2015",157.6344924
"B73/PHN82","NYH2_2016",35.82009128
"B73/PHN82","NYH2_2016",30.54653108
"B73/PHN82","NYH3_2015",191.4262373
"B73/PHN82","NYH3_2015",183.649507
"B73/PHN82","OHH1_2015",152.7705291
"B73/PHN82","OHH1_2015",167.9533186
"B73/PHN82","OHH1_2016",156.1421639
"B73/PHN82","OHH1_2016",149.7609737
"B73/PHN82","ONH1_2015",217.030522
"B73/PHN82","ONH1_2015",233.1140255
"B73/PHN82","ONH1_2016",223.3045518
"B73/PHN82","ONH1_2016",222.6087172
"B73/PHN82","ONH2_2015",246.4260896
"B73/PHN82","ONH2_2015",255.1913231
"B73/PHN82","ONH2_2016",225.9193819
"B73/PHN82","ONH2_2016",140.4701375
"B73/PHN82","SDH1_2015",91.53614197
"B73/PHN82","SDH1_2015",115.8347421
"B73/PHN82","TXH1_2015",148.9838618
"B73/PHN82","TXH1_2015",174.255956
"B73/PHN82","TXH1_2016",125.326649
"B73/PHN82","TXH1_2016",123.3128735
"B73/PHN82","TXH2_2015",226.0747429
"B73/PHN82","TXH2_2015",199.4673492
"B73/PHN82","TXH2_2016",187.6561658
"B73/PHN82","TXH2_2016",197.7214186
"B73/PHN82","WIH1_2015",167.245601
"B73/PHN82","WIH1_2015",204.5279395
"B73/PHN82","WIH1_2016",238.881923
"B73/PHN82","WIH1_2016",209.2635164
"B73/PHN82","WIH2_2015",146.5227246
"B73/PHN82","WIH2_2015",182.9136369
"B73/PHN82","WIH2_2016",114.1869737
"B73/PHN82","WIH2_2016",226.6333579
"F42/MO17","ARH1_2016",104.0943496
"F42/MO17","ARH1_2016",84.74333752
"F42/MO17","ARH2_2016",23.8055711
"F42/MO17","ARH2_2016",24.74871296
"F42/MO17","DEH1_2015",253.2910396
"F42/MO17","DEH1_2015",245.7834898
"F42/MO17","DEH1_2016",204.7638697
"F42/MO17","DEH1_2016",152.4500538
"F42/MO17","GAH1_2015",104.3418974
"F42/MO17","GAH1_2015",149.2854485
"F42/MO17","GAH1_2016",101.5713429
"F42/MO17","GAH1_2016",116.8671289
"F42/MO17","IAH1_2015",275.4489061
"F42/MO17","IAH1_2015",224.4044344
"F42/MO17","IAH1_2016",104.1573727
"F42/MO17","IAH1_2016",107.9187032
"F42/MO17","IAH2_2016",218.8652499
"F42/MO17","IAH2_2016",224.3570134
"F42/MO17","IAH3_2015",206.9732805
"F42/MO17","IAH3_2015",163.8534569
"F42/MO17","IAH3_2016",170.0469357
"F42/MO17","IAH3_2016",130.1497683
"F42/MO17","IAH4_2015",204.7342092
"F42/MO17","IAH4_2015",138.7186899
"F42/MO17","IAH4_2016",156.6337328
"F42/MO17","IAH4_2016",175.4831905
"F42/MO17","ILH1_2015",205.6646394
"F42/MO17","ILH1_2015",179.1677874
"F42/MO17","ILH1_2016",131.842714
"F42/MO17","ILH1_2016",173.6346557
"F42/MO17","INH1_2015",176.3152675
"F42/MO17","INH1_2015",161.5275918
"F42/MO17","INH1_2016",171.6259396
"F42/MO17","INH1_2016",60.98547283
"F42/MO17","KSH1_2015",52.47396667
"F42/MO17","KSH1_2015",66.81498281
"F42/MO17","MIH1_2016",185.4720729
"F42/MO17","MIH1_2016",96.2709139
"F42/MO17","MNH1_2015",169.7614006
"F42/MO17","MNH1_2015",139.0860456
"F42/MO17","MNH1_2016",180.3269517
"F42/MO17","MNH1_2016",193.4673397
"F42/MO17","MOH1_2015",84.06488684
"F42/MO17","MOH1_2015",84.62795108
"F42/MO17","MOH1_2016",107.3488884
"F42/MO17","MOH1_2016",141.3067252
"F42/MO17","MOH2_2015",122.9171319
"F42/MO17","MOH2_2015",114.3734284
"F42/MO17","NCH1_2015",221.7736685
"F42/MO17","NCH1_2015",196.5938038
"F42/MO17","NCH1_2016",178.4771351
"F42/MO17","NCH1_2016",168.2325494
"F42/MO17","NEH1_2015",116.6490118
"F42/MO17","NEH1_2015",162.5721428
"F42/MO17","NEH1_2016",152.3767129
"F42/MO17","NEH1_2016",114.6783673
"F42/MO17","NEH2_2015",131.8419393
"F42/MO17","NEH2_2015",118.9712998
"F42/MO17","NEH3_2015",167.3390109
"F42/MO17","NEH3_2015",134.6995076
"F42/MO17","NEH4_2015",77.99866606
"F42/MO17","NEH4_2015",173.2687269
"F42/MO17","NEH4_2016",112.1562603
"F42/MO17","NEH4_2016",160.148183
"F42/MO17","NYH1_2015",132.0065258
"F42/MO17","NYH1_2015",111.6112299
"F42/MO17","NYH2_2015",124.1499451
"F42/MO17","NYH2_2015",136.7250612
"F42/MO17","NYH2_2016",127.807912
"F42/MO17","NYH2_2016",92.29607048
"F42/MO17","NYH3_2015",129.6595145
"F42/MO17","NYH3_2015",216.0094161
"F42/MO17","OHH1_2015",192.7285544
"F42/MO17","OHH1_2015",164.0780456
"F42/MO17","OHH1_2016",149.3117497
"F42/MO17","OHH1_2016",134.3356523
"F42/MO17","ONH1_2015",266.8388711
"F42/MO17","ONH1_2015",282.4446374
"F42/MO17","ONH1_2016",270.4004678
"F42/MO17","ONH1_2016",217.9668302
"F42/MO17","ONH2_2015",272.1293827
"F42/MO17","ONH2_2015",234.4886191
"F42/MO17","ONH2_2016",108.6555043
"F42/MO17","ONH2_2016",164.9735712
"F42/MO17","SDH1_2015",80.88732371
"F42/MO17","SDH1_2015",64.68825694
"F42/MO17","TXH1_2015",141.0024207
"F42/MO17","TXH1_2015",157.4011133
"F42/MO17","TXH1_2016",136.9897561
"F42/MO17","TXH1_2016",108.9808603
"F42/MO17","TXH2_2015",198.4898114
"F42/MO17","TXH2_2015",196.7947886
"F42/MO17","TXH2_2016",101.5611019
"F42/MO17","TXH2_2016",167.7622105
"F42/MO17","WIH1_2015",175.9183816
"F42/MO17","WIH1_2015",163.6036839
"F42/MO17","WIH1_2016",175.9552746
"F42/MO17","WIH1_2016",152.4224112
"F42/MO17","WIH2_2015",162.1316746
"F42/MO17","WIH2_2015",165.0662737
"F42/MO17","WIH2_2016",155.0705008
"F42/MO17","WIH2_2016",165.9091039
"LH74/PHN82","ARH1_2016",111.1471859
"LH74/PHN82","ARH1_2016",113.2643333
"LH74/PHN82","ARH2_2016",21.05029666
"LH74/PHN82","ARH2_2016",22.02480041
"LH74/PHN82","DEH1_2015",174.0224175
"LH74/PHN82","DEH1_2015",156.6760777
"LH74/PHN82","DEH1_2016",175.4036907
"LH74/PHN82","DEH1_2016",133.3098903
"LH74/PHN82","GAH1_2015",155.875207
"LH74/PHN82","GAH1_2015",145.8706798
"LH74/PHN82","GAH1_2016",97.05724002
"LH74/PHN82","GAH1_2016",101.7549909
"LH74/PHN82","IAH1_2015",229.9250503
"LH74/PHN82","IAH1_2015",165.1145455
"LH74/PHN82","IAH1_2016",150.3504882
"LH74/PHN82","IAH1_2016",154.2174968
"LH74/PHN82","IAH2_2016",154.8106934
"LH74/PHN82","IAH2_2016",160.2569822
"LH74/PHN82","IAH3_2015",192.6360912
"LH74/PHN82","IAH3_2015",156.6790234
"LH74/PHN82","IAH3_2016",158.1815304
"LH74/PHN82","IAH3_2016",122.3461582
"LH74/PHN82","IAH4_2015",206.4242173
"LH74/PHN82","IAH4_2015",167.7425585
"LH74/PHN82","IAH4_2016",152.6056295
"LH74/PHN82","IAH4_2016",134.8053124
"LH74/PHN82","ILH1_2015",165.1534712
"LH74/PHN82","ILH1_2015",171.5393956
"LH74/PHN82","ILH1_2016",176.5027605
"LH74/PHN82","ILH1_2016",98.21198789
"LH74/PHN82","INH1_2015",131.0682052
"LH74/PHN82","INH1_2015",173.2304558
"LH74/PHN82","INH1_2016",126.0087146
"LH74/PHN82","INH1_2016",109.432625
"LH74/PHN82","KSH1_2015",73.88777545
"LH74/PHN82","KSH1_2015",53.07618459
"LH74/PHN82","MIH1_2016",63.7353129
"LH74/PHN82","MIH1_2016",90.10991711
"LH74/PHN82","MNH1_2015",174.4397573
"LH74/PHN82","MNH1_2015",202.5774319
"LH74/PHN82","MNH1_2016",188.7350058
"LH74/PHN82","MNH1_2016",167.951868
"LH74/PHN82","MOH1_2015",55.35213015
"LH74/PHN82","MOH1_2015",73.46783548
"LH74/PHN82","MOH1_2016",105.7944628
"LH74/PHN82","MOH1_2016",83.82961822
"LH74/PHN82","MOH2_2015",88.1945962
"LH74/PHN82","MOH2_2015",180.5516622
"LH74/PHN82","NCH1_2015",181.0427979
"LH74/PHN82","NCH1_2015",168.9929162
"LH74/PHN82","NCH1_2016",117.2508027
"LH74/PHN82","NCH1_2016",148.4505836
"LH74/PHN82","NEH1_2015",121.8417835
